mig_uuid,mig_name,mig_profile,node,gpu_index,model,batch,prompt_len,output_tokens,dtype,engine,status,error,sample_count,ttft_ms,ttft_ms_p50,ttft_ms_p95,ttft_ms_p99,tpot_ms,tpot_ms_p50,tpot_ms_p95,tpot_ms_p99,decode_tps,time_ms_mean,time_ms_p50,time_ms_p95,time_ms_p99,throughput_rps,peak_alloc_mb,peak_reserved_mb,free_mb_before,free_mb_after,source_run_id
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,0,Llama-3.2-3B,1,512,128,fp16,hf,ok,,5,47.468352,46.641727,51.489086,51.489086,23.072222,22.36447,28.305267,28.305267,43.342163,3000.712744,2908.981934,3669.880859,3669.880859,0.333254,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-457656ac-5439-5b56-8fcc-1ff4336bacf5,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,0,Llama-3.2-3B,1,512,128,fp16,hf,ok,,5,34.04798,32.915199,45.604576,45.604576,20.811694,20.229327,23.062241,23.062241,48.049909,2697.944824,2615.922363,2985.553467,2985.553467,0.370653,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-cd5ccd12-9bd8-5d9f-9c97-3f4e20a97fa0,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,1,Llama-3.2-3B,1,512,128,fp16,hf,ok,,5,85.005505,84.470177,89.393311,89.393311,28.368452,28.208153,29.394564,29.394564,35.250425,3716.167383,3692.950439,3851.897461,3851.897461,0.269094,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-b43d42d1-022f-5770-a25d-c0bea366ae4e,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,1,Llama-3.2-3B,1,512,128,fp16,hf,ok,,5,57.812974,57.16317,63.230881,63.230881,21.980456,22.04885,25.548995,25.548995,45.494963,2871.311279,2879.051025,3328.063477,3328.063477,0.348273,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-b43d42d1-022f-5770-a25d-c0bea366ae4e,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,1,Llama-3.2-3B,1,512,128,fp16,hf,ok,,5,47.517088,47.02227,50.115265,50.115265,23.350077,23.516717,26.461346,26.461346,42.82641,3036.327002,3059.873047,3432.194092,3432.194092,0.329345,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-e6a72acc-723d-5ebf-bf4f-196a4352174f,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,1,Llama-3.2-3B,1,512,128,fp16,hf,ok,,5,35.480364,33.704384,44.477791,44.477791,23.00026,23.832804,25.159732,25.159732,43.477769,2979.513672,3089.720459,3254.298828,3254.298828,0.335625,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-7076f62a-e0b2-533b-99af-74c7b443d5ba,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,rtx1-worker,0,Llama-3.2-3B,1,512,128,fp16,hf,ok,,5,82.380878,81.824226,84.846466,84.846466,26.46758,26.469615,26.478886,26.478886,37.782072,3470.231104,3469.931641,3471.137207,3471.137207,0.288165,6329.602051,6420.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-7aafc298-b386-508f-80b7-938481c587bc,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,rtx1-worker,0,Llama-3.2-3B,1,512,128,fp16,hf,ok,,5,54.597185,54.141953,56.946114,56.946114,21.248962,21.184249,21.413066,21.413066,47.061123,2774.464307,2765.427246,2794.744385,2794.744385,0.36043,6329.602051,6420.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-7aafc298-b386-508f-80b7-938481c587bc,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,rtx1-worker,0,Llama-3.2-3B,1,512,128,fp16,hf,ok,,5,41.906625,41.228226,44.451649,44.451649,22.418929,21.158983,26.520002,26.520002,44.605163,2911.52959,2749.784424,3439.011963,3439.011963,0.343462,6329.602051,6420.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-a28fecf6-35ba-56a6-aab8-2be643b31249,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,rtx1-worker,0,Llama-3.2-3B,1,512,128,fp16,hf,ok,,5,28.867866,26.937984,36.668865,36.668865,21.059088,20.943198,21.669152,21.669152,47.485437,2724.431152,2708.179199,2810.320312,2810.320312,0.367049,6329.602051,6420.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-cade9db1-1a5a-5d9c-8368-68caf14f4282,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,0,Llama-3.2-3B,1,512,256,fp16,hf,ok,,5,85.36395,84.465279,91.279648,91.279648,28.001095,27.993911,29.516366,29.516366,35.712889,7253.644336,7251.035645,7647.469238,7647.469238,0.137862,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,0,Llama-3.2-3B,1,512,256,fp16,hf,ok,,5,58.865932,57.636833,63.778721,63.778721,21.955307,21.714881,23.755625,23.755625,45.547074,5679.424609,5616.458984,6139.474121,6139.474121,0.176074,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,0,Llama-3.2-3B,1,512,256,fp16,hf,ok,,5,46.963603,45.660641,50.307167,50.307167,22.448025,22.03898,25.655963,25.655963,44.54735,5793.65791,5692.286133,6612.522949,6612.522949,0.172603,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-457656ac-5439-5b56-8fcc-1ff4336bacf5,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,0,Llama-3.2-3B,1,512,256,fp16,hf,ok,,5,36.631718,33.345089,50.9664,50.9664,23.023318,21.951359,28.520864,28.520864,43.434226,5930.601172,5652.543457,7352.307617,7352.307617,0.168617,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-cd5ccd12-9bd8-5d9f-9c97-3f4e20a97fa0,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,1,Llama-3.2-3B,1,512,256,fp16,hf,ok,,5,85.842738,85.024094,89.566879,89.566879,28.782409,28.080842,31.42126,31.42126,34.743443,7454.139453,7273.422852,8128.631836,8128.631836,0.134154,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-b43d42d1-022f-5770-a25d-c0bea366ae4e,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,1,Llama-3.2-3B,1,512,256,fp16,hf,ok,,5,58.638124,57.984993,62.381279,62.381279,22.357226,21.688379,26.37849,26.37849,44.728267,5782.088086,5610.209961,6810.967285,6810.967285,0.172948,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-b43d42d1-022f-5770-a25d-c0bea366ae4e,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,1,Llama-3.2-3B,1,512,256,fp16,hf,ok,,5,46.75013,45.416286,53.84,53.84,20.938476,20.037607,22.646741,22.646741,47.758968,5407.0,5173.996094,5851.405762,5851.405762,0.184945,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-e6a72acc-723d-5ebf-bf4f-196a4352174f,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,1,Llama-3.2-3B,1,512,256,fp16,hf,ok,,5,36.215724,34.425888,45.588959,45.588959,21.983541,22.289043,22.537008,22.537008,45.488576,5664.002344,5751.583984,5803.899902,5803.899902,0.176554,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-7076f62a-e0b2-533b-99af-74c7b443d5ba,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,rtx1-worker,0,Llama-3.2-3B,1,512,256,fp16,hf,ok,,5,82.386099,81.819588,84.788162,84.788162,26.808174,26.806837,26.854469,26.854469,37.302056,6945.278516,6944.21875,6959.532227,6959.532227,0.143983,6329.602051,6420.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-7aafc298-b386-508f-80b7-938481c587bc,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,rtx1-worker,0,Llama-3.2-3B,1,512,256,fp16,hf,ok,,5,54.627553,54.130913,56.83984,56.83984,21.573326,21.563022,21.7385,21.7385,46.353539,5577.399023,5574.264648,5618.976562,5618.976562,0.179295,6329.602051,6420.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-7aafc298-b386-508f-80b7-938481c587bc,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,rtx1-worker,0,Llama-3.2-3B,1,512,256,fp16,hf,ok,,5,41.951795,41.300831,44.506752,44.506752,23.179492,21.54884,27.010898,27.010898,43.141584,5975.901758,5561.009766,6956.09082,6956.09082,0.167339,6329.602051,6420.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-a28fecf6-35ba-56a6-aab8-2be643b31249,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,rtx1-worker,0,Llama-3.2-3B,1,512,256,fp16,hf,ok,,5,27.456365,26.691296,30.602016,30.602016,22.470529,21.171554,24.773694,24.773694,44.502736,5779.911719,5446.65332,6368.756836,6368.756836,0.173013,6329.602051,6420.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-cade9db1-1a5a-5d9c-8368-68caf14f4282,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,0,Llama-3.2-3B,1,512,512,fp16,hf,ok,,5,85.763559,84.847107,89.585121,89.585121,27.858779,27.822656,28.336685,28.336685,35.895328,14349.458203,14330.132812,14597.967773,14597.967773,0.069689,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,0,Llama-3.2-3B,1,512,512,fp16,hf,ok,,5,59.191219,58.032799,68.311584,68.311584,20.739206,20.827868,21.083953,21.083953,48.217855,10677.664453,10721.901367,10853.25293,10853.25293,0.093653,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,0,Llama-3.2-3B,1,512,512,fp16,hf,ok,,5,45.980332,46.48304,50.431519,50.431519,21.506318,21.756684,21.834351,21.834351,46.497964,11057.215234,11186.72168,11225.670898,11225.670898,0.090439,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-457656ac-5439-5b56-8fcc-1ff4336bacf5,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,0,Llama-3.2-3B,1,512,512,fp16,hf,ok,,5,36.699239,33.429504,50.497505,50.497505,20.417773,20.370118,21.440533,21.440533,48.976937,10490.599219,10462.288086,11010.764648,11010.764648,0.095323,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-cd5ccd12-9bd8-5d9f-9c97-3f4e20a97fa0,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,1,Llama-3.2-3B,1,512,512,fp16,hf,ok,,5,85.233368,84.661217,90.526749,90.526749,28.132211,27.916425,29.189576,29.189576,35.546442,14488.925195,14377.339844,15035.589844,15035.589844,0.069018,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-b43d42d1-022f-5770-a25d-c0bea366ae4e,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,1,Llama-3.2-3B,1,512,512,fp16,hf,ok,,5,59.093798,57.993919,65.054237,65.054237,21.078474,20.987188,21.400978,21.400978,47.441765,10851.272266,10802.844727,11014.132812,11014.132812,0.092155,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-b43d42d1-022f-5770-a25d-c0bea366ae4e,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,1,Llama-3.2-3B,1,512,512,fp16,hf,ok,,5,47.062386,45.343807,60.281055,60.281055,21.197978,21.099739,21.672734,21.672734,47.17431,10900.427344,10848.410156,11156.720703,11156.720703,0.09174,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-e6a72acc-723d-5ebf-bf4f-196a4352174f,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,1,Llama-3.2-3B,1,512,512,fp16,hf,ok,,5,37.9733,38.476833,45.107647,45.107647,20.326298,20.158933,20.599922,20.599922,49.197349,10445.038086,10359.850586,10587.076172,10587.076172,0.095739,6329.602051,6420.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-7076f62a-e0b2-533b-99af-74c7b443d5ba,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,rtx1-worker,0,Llama-3.2-3B,1,512,512,fp16,hf,ok,,5,82.206497,81.654945,84.514595,84.514595,27.664344,27.527678,28.30117,28.30117,36.147613,14246.350781,14175.826172,14574.713867,14574.713867,0.070193,6329.602051,6420.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-7aafc298-b386-508f-80b7-938481c587bc,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,rtx1-worker,0,Llama-3.2-3B,1,512,512,fp16,hf,ok,,5,54.614195,54.133793,56.840031,56.840031,21.315389,21.279852,21.476968,21.476968,46.914462,10968.093359,10949.254883,11053.047852,11053.047852,0.091174,6329.602051,6420.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-7aafc298-b386-508f-80b7-938481c587bc,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,rtx1-worker,0,Llama-3.2-3B,1,512,512,fp16,hf,ok,,5,41.962764,41.307327,44.592831,44.592831,21.675446,21.699293,21.762765,21.762765,46.135152,11139.791211,11154.630859,11183.916992,11183.916992,0.089768,6329.602051,6420.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-a28fecf6-35ba-56a6-aab8-2be643b31249,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,rtx1-worker,0,Llama-3.2-3B,1,512,512,fp16,hf,ok,,5,27.419738,26.664961,30.58432,30.58432,22.905189,22.913851,26.460096,26.460096,43.658229,11754.876562,11758.556641,13574.099609,13574.099609,0.085071,6329.602051,6420.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-cade9db1-1a5a-5d9c-8368-68caf14f4282,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,0,Llama-3.2-3B,1,1024,64,fp16,hf,ok,,5,152.037027,151.17952,155.68042,155.68042,30.188521,29.499882,32.01879,32.01879,33.125174,2084.102344,2043.672852,2200.448486,2200.448486,0.479823,6513.105957,6620.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,0,Llama-3.2-3B,1,1024,64,fp16,hf,ok,,5,98.244409,97.204353,102.721214,102.721214,23.802028,24.227357,26.734972,26.734972,42.013227,1621.574194,1647.548706,1808.339722,1808.339722,0.616685,6513.105957,6620.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,0,Llama-3.2-3B,1,1024,64,fp16,hf,ok,,5,77.094821,76.395615,81.884064,81.884064,22.900221,19.81657,27.853409,27.853409,43.6677,1542.708984,1344.95813,1858.834106,1858.834106,0.64821,6513.105957,6620.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-457656ac-5439-5b56-8fcc-1ff4336bacf5,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,0,Llama-3.2-3B,1,1024,64,fp16,hf,ok,,5,52.991084,52.55315,55.716385,55.716385,26.259257,26.292773,31.018426,31.018426,38.081808,1733.583545,1738.453857,2037.732422,2037.732422,0.57684,6513.105957,6620.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-cd5ccd12-9bd8-5d9f-9c97-3f4e20a97fa0,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,1,Llama-3.2-3B,1,1024,64,fp16,hf,ok,,5,152.364401,151.184769,157.52739,157.52739,30.530283,30.644824,32.130887,32.130887,32.754363,2106.302539,2118.796143,2207.561523,2207.561523,0.474766,6513.105957,6620.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-b43d42d1-022f-5770-a25d-c0bea366ae4e,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,1,Llama-3.2-3B,1,1024,64,fp16,hf,ok,,5,98.319106,97.410019,102.139839,102.139839,24.656352,26.294379,27.318144,27.318144,40.557499,1676.325659,1784.980103,1845.872681,1845.872681,0.596543,6513.105957,6620.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-b43d42d1-022f-5770-a25d-c0bea366ae4e,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,1,Llama-3.2-3B,1,1024,64,fp16,hf,ok,,5,78.476225,77.430466,83.425537,83.425537,30.084781,30.902522,34.572197,34.572197,33.239398,2003.902197,2054.640625,2290.065918,2290.065918,0.499026,6513.105957,6620.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-e6a72acc-723d-5ebf-bf4f-196a4352174f,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,1,Llama-3.2-3B,1,1024,64,fp16,hf,ok,,5,52.949318,52.459328,58.167328,58.167328,22.716435,20.549251,31.463285,31.463285,44.020991,1506.801172,1369.247192,2065.654541,2065.654541,0.663658,6513.105957,6620.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-7076f62a-e0b2-533b-99af-74c7b443d5ba,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,rtx1-worker,0,Llama-3.2-3B,1,1024,64,fp16,hf,ok,,5,149.643143,149.093536,151.685089,151.685089,28.249141,28.161465,28.495425,28.495425,35.399307,1957.588159,1954.008789,1973.148804,1973.148804,0.510833,6513.105957,6620.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-7aafc298-b386-508f-80b7-938481c587bc,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,rtx1-worker,0,Llama-3.2-3B,1,1024,64,fp16,hf,ok,,5,95.217581,94.652161,97.734177,97.734177,21.770907,21.237656,23.918127,23.918127,45.932859,1488.555615,1453.869385,1625.300415,1625.300415,0.671792,6513.105957,6620.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-7aafc298-b386-508f-80b7-938481c587bc,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,rtx1-worker,0,Llama-3.2-3B,1,1024,64,fp16,hf,ok,,5,73.732812,73.18486,76.138786,76.138786,21.527075,21.224537,22.842713,22.842713,46.453129,1451.465625,1434.509155,1535.031006,1535.031006,0.688959,6513.105957,6620.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-a28fecf6-35ba-56a6-aab8-2be643b31249,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,rtx1-worker,0,Llama-3.2-3B,1,1024,64,fp16,hf,ok,,5,48.35278,47.7752,50.639774,50.639774,21.923242,20.669252,26.015358,26.015358,45.613691,1451.440283,1370.6073,1712.690308,1712.690308,0.688971,6513.105957,6620.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-cade9db1-1a5a-5d9c-8368-68caf14f4282,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,0,Llama-3.2-3B,1,1024,128,fp16,hf,ok,,5,152.766547,151.115707,159.241409,159.241409,29.323352,29.434164,29.618915,29.618915,34.102513,3906.155664,3926.814453,3942.32251,3942.32251,0.256006,6513.105957,6620.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,0,Llama-3.2-3B,1,1024,128,fp16,hf,ok,,5,98.901996,97.615425,104.002365,104.002365,24.484217,23.857522,26.739478,26.739478,40.842637,3232.881787,3151.765625,3520.17627,3520.17627,0.309322,6513.105957,6620.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,0,Llama-3.2-3B,1,1024,128,fp16,hf,ok,,5,77.816878,76.485535,83.403488,83.403488,23.064129,23.262078,24.192764,24.192764,43.357372,3030.025342,3060.949463,3173.198975,3173.198975,0.33003,6513.105957,6620.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-457656ac-5439-5b56-8fcc-1ff4336bacf5,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,0,Llama-3.2-3B,1,1024,128,fp16,hf,ok,,5,52.603104,51.984577,55.752094,55.752094,21.782642,22.973199,24.229913,24.229913,45.908113,2840.781299,2996.321533,3153.882324,3153.882324,0.352016,6513.105957,6620.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-cd5ccd12-9bd8-5d9f-9c97-3f4e20a97fa0,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,1,Llama-3.2-3B,1,1024,128,fp16,hf,ok,,5,152.590405,151.207779,157.695206,157.695206,30.811979,29.82503,35.396996,35.396996,32.45491,4096.52373,3968.783203,4688.510742,4688.510742,0.244109,6513.105957,6620.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-b43d42d1-022f-5770-a25d-c0bea366ae4e,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,1,Llama-3.2-3B,1,1024,128,fp16,hf,ok,,5,99.221652,97.536705,105.796417,105.796417,22.690022,22.730915,24.736092,24.736092,44.072235,3003.544531,3007.498779,3263.526855,3263.526855,0.33294,6513.105957,6620.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-b43d42d1-022f-5770-a25d-c0bea366ae4e,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,1,Llama-3.2-3B,1,1024,128,fp16,hf,ok,,5,77.428857,77.01059,81.774467,81.774467,20.675863,19.83253,22.490434,22.490434,48.365576,2723.939258,2613.099854,2960.550049,2960.550049,0.367115,6513.105957,6620.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-e6a72acc-723d-5ebf-bf4f-196a4352174f,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,1,Llama-3.2-3B,1,1024,128,fp16,hf,ok,,5,53.539833,52.567966,57.2752,57.2752,20.864534,21.193428,23.464347,23.464347,47.928222,2724.200146,2764.953857,3056.004395,3056.004395,0.36708,6513.105957,6620.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-main-p2plus
MIG-7076f62a-e0b2-533b-99af-74c7b443d5ba,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,rtx1-worker,0,Llama-3.2-3B,1,1024,128,fp16,hf,ok,,5,149.622708,149.056641,151.969955,151.969955,28.719289,28.541843,29.42342,29.42342,34.819804,3825.69165,3802.402588,3915.290039,3915.290039,0.261391,6513.105957,6620.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-7aafc298-b386-508f-80b7-938481c587bc,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,rtx1-worker,0,Llama-3.2-3B,1,1024,128,fp16,hf,ok,,5,95.131679,94.52253,97.621918,97.621918,21.381649,21.39852,21.644117,21.644117,46.769077,2831.982764,2833.541992,2864.952148,2864.952148,0.353109,6513.105957,6620.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-7aafc298-b386-508f-80b7-938481c587bc,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,rtx1-worker,0,Llama-3.2-3B,1,1024,128,fp16,hf,ok,,5,73.769766,73.162689,76.208862,76.208862,22.281383,21.738935,24.040349,24.040349,44.880518,2925.786768,2855.643555,3150.327393,3150.327393,0.341788,6513.105957,6620.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-a28fecf6-35ba-56a6-aab8-2be643b31249,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,rtx1-worker,0,Llama-3.2-3B,1,1024,128,fp16,hf,ok,,5,48.397625,47.796478,50.883072,50.883072,21.692821,20.721627,25.768528,25.768528,46.098201,2825.078662,2700.164795,3349.254639,3349.254639,0.353972,6513.105957,6620.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-main-p2plus
MIG-cade9db1-1a5a-5d9c-8368-68caf14f4282,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,0,Llama-3.2-3B,1,1024,256,fp16,hf,ok,,5,152.600024,151.372314,157.546432,157.546432,30.012162,29.461385,31.740524,31.740524,33.319826,7835.713477,7693.344238,8276.943359,8276.943359,0.127621,6513.105957,6620.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,0,Llama-3.2-3B,1,1024,256,fp16,hf,ok,,5,98.670177,97.587616,103.499939,103.499939,22.253047,21.789258,24.239478,24.239478,44.937666,5795.450195,5679.166016,6302.545898,6302.545898,0.172549,6513.105957,6620.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,0,Llama-3.2-3B,1,1024,256,fp16,hf,ok,,5,77.530649,76.708733,83.458817,83.458817,21.566359,21.545806,23.329184,23.329184,46.368514,5598.518457,5592.435059,6055.72998,6055.72998,0.178619,6513.105957,6620.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
MIG-457656ac-5439-5b56-8fcc-1ff4336bacf5,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,0,Llama-3.2-3B,1,1024,256,fp16,hf,ok,,5,53.16217,52.64333,56.181919,56.181919,21.239321,20.867089,23.071786,23.071786,47.082485,5490.42832,5398.156738,5959.09375,5959.09375,0.182135,6513.105957,6620.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-main-p2plus
